ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Total_Units_Sold,Total_Orders,Total_Revenue_USD,Last_Sold_Date,Avg_Order_Quantity,Sales_Rank,Is_Top_Seller
1472,The Phone Company Smart phones 4 GB of Memory M300 Black,The Phone Company,Black,$109.91 ,$239.00 ,504,Smart phones & PDAs,5,Cell phones,105.0,31.0,25095.0,2025-10-16,3.3870967741935485,614,0
1473,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Black,$123.70 ,$269.00 ,504,Smart phones & PDAs,5,Cell phones,89.0,28.0,23941.0,2025-12-15,3.1785714285714284,639,0
1474,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,Black,$95.65 ,$208.00 ,504,Smart phones & PDAs,5,Cell phones,54.0,22.0,11232.0,2025-12-25,2.4545454545454546,1059,0
1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,139.0,37.0,31970.0,2025-12-19,3.7567567567567566,483,0
1476,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,Black,$132.44 ,$288.00 ,504,Smart phones & PDAs,5,Cell phones,148.0,44.0,42624.0,2025-12-20,3.3636363636363638,332,0
1477,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Black,$122.78 ,$267.00 ,504,Smart phones & PDAs,5,Cell phones,53.0,23.0,14151.0,2025-11-23,2.3043478260869565,932,0
1478,The Phone Company Smart phones Expert M400 Black,The Phone Company,Black,$137.96 ,$300.00 ,504,Smart phones & PDAs,5,Cell phones,85.0,29.0,25500.0,2025-12-20,2.9310344827586206,610,0
1479,The Phone Company Smart phones Unlocked International M800 Black,The Phone Company,Black,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,109.0,39.0,33790.0,2025-12-10,2.7948717948717947,446,0
1480,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,121.0,38.0,15609.0,2025-12-24,3.1842105263157894,871,0
1481,The Phone Company Microsoft Windows Mobile M200 Grey,The Phone Company,Grey,$105.31 ,$229.00 ,504,Smart phones & PDAs,5,Cell phones,125.0,38.0,28625.0,2025-12-15,3.289473684210526,552,0
1482,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,Grey,$109.91 ,$239.00 ,504,Smart phones & PDAs,5,Cell phones,103.0,33.0,24617.0,2025-12-15,3.121212121212121,622,0
1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,$123.70 ,$269.00 ,504,Smart phones & PDAs,5,Cell phones,113.0,37.0,30397.0,2025-12-28,3.054054054054054,514,0
1484,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,$95.65 ,$208.00 ,504,Smart phones & PDAs,5,Cell phones,115.0,38.0,23920.0,2025-12-23,3.026315789473684,640,0
1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,107.0,34.0,24610.0,2025-12-22,3.1470588235294117,623,0
1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Grey,$132.44 ,$288.00 ,504,Smart phones & PDAs,5,Cell phones,120.0,36.0,34560.0,2025-11-30,3.3333333333333335,432,0
1487,The Phone Company Smart phones Unlocked M300 Grey,The Phone Company,Grey,$122.78 ,$267.00 ,504,Smart phones & PDAs,5,Cell phones,87.0,30.0,23229.0,2025-12-20,2.9,653,0
1488,The Phone Company Smart phones Expert M400 Grey,The Phone Company,Grey,$137.96 ,$300.00 ,504,Smart phones & PDAs,5,Cell phones,97.0,27.0,29100.0,2025-12-21,3.5925925925925926,539,0
1489,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Grey,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,101.0,28.0,31310.0,2025-12-25,3.607142857142857,496,0
1490,The Phone Company Smart phones without camera E100 White,The Phone Company,White,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,106.0,41.0,13674.0,2025-12-06,2.5853658536585367,944,0
1491,The Phone Company Microsoft Windows Mobile M200 White,The Phone Company,White,$105.31 ,$229.00 ,504,Smart phones & PDAs,5,Cell phones,105.0,36.0,24045.0,2025-11-13,2.9166666666666665,633,0
1492,The Phone Company Smart phones 4 GB of Memory M300 White,The Phone Company,White,$109.91 ,$239.00 ,504,Smart phones & PDAs,5,Cell phones,63.0,24.0,15057.0,2025-12-09,2.625,895,0
1493,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,White,$123.70 ,$269.00 ,504,Smart phones & PDAs,5,Cell phones,98.0,32.0,26362.0,2025-12-20,3.0625,591,0
1494,The Phone Company Smart phones 160x160 M26 White,The Phone Company,White,$95.65 ,$208.00 ,504,Smart phones & PDAs,5,Cell phones,109.0,44.0,22672.0,2025-12-21,2.477272727272727,666,0
1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,White,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,103.0,34.0,23690.0,2025-12-25,3.0294117647058822,647,0
1496,The Phone Company Smart phones 320 x 320 M86 White,The Phone Company,White,$132.44 ,$288.00 ,504,Smart phones & PDAs,5,Cell phones,104.0,33.0,29952.0,2025-12-08,3.1515151515151514,522,0
1497,The Phone Company Smart phones Unlocked M300 White,The Phone Company,White,$122.78 ,$267.00 ,504,Smart phones & PDAs,5,Cell phones,96.0,33.0,25632.0,2025-12-15,2.909090909090909,608,0
1498,The Phone Company Smart phones Expert M400 White,The Phone Company,White,$137.96 ,$300.00 ,504,Smart phones & PDAs,5,Cell phones,88.0,32.0,26400.0,2025-12-28,2.75,589,0
1499,The Phone Company Smart phones Unlocked International M800 White,The Phone Company,White,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,68.0,25.0,21080.0,2025-12-26,2.72,714,0
1500,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Pink,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,102.0,31.0,13158.0,2025-12-31,3.2903225806451615,967,0
1501,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,Pink,$105.31 ,$229.00 ,504,Smart phones & PDAs,5,Cell phones,100.0,32.0,22900.0,2025-12-30,3.125,663,0
1502,The Phone Company Smart phones 4 GB of Memory M300 Pink,The Phone Company,Pink,$109.91 ,$239.00 ,504,Smart phones & PDAs,5,Cell phones,130.0,44.0,31070.0,2025-12-21,2.9545454545454546,500,0
1503,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,Pink,$123.70 ,$269.00 ,504,Smart phones & PDAs,5,Cell phones,60.0,21.0,16140.0,2025-10-19,2.857142857142857,851,0
1504,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Pink,$95.65 ,$208.00 ,504,Smart phones & PDAs,5,Cell phones,94.0,30.0,19552.0,2025-12-08,3.1333333333333333,752,0
1505,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,Pink,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,82.0,31.0,18860.0,2025-12-17,2.6451612903225805,778,0
1506,The Phone Company Smart phones 320 x 320 M86 Pink,The Phone Company,Pink,$132.44 ,$288.00 ,504,Smart phones & PDAs,5,Cell phones,141.0,40.0,40608.0,2025-12-12,3.525,357,0
1507,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,Pink,$122.78 ,$267.00 ,504,Smart phones & PDAs,5,Cell phones,67.0,23.0,17889.0,2025-12-28,2.9130434782608696,805,0
1508,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Pink,$137.96 ,$300.00 ,504,Smart phones & PDAs,5,Cell phones,65.0,22.0,19500.0,2025-12-24,2.9545454545454546,756,0
1509,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Pink,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,118.0,35.0,36580.0,2025-12-16,3.3714285714285714,411,0
1510,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Gold,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,113.0,33.0,14577.0,2025-12-14,3.4242424242424243,915,0
1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Gold,$105.31 ,$229.00 ,504,Smart phones & PDAs,5,Cell phones,107.0,35.0,24503.0,2025-11-25,3.057142857142857,625,0
1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Gold,$109.91 ,$239.00 ,504,Smart phones & PDAs,5,Cell phones,117.0,36.0,27963.0,2025-12-26,3.25,558,0
1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Gold,$123.70 ,$269.00 ,504,Smart phones & PDAs,5,Cell phones,134.0,45.0,36046.0,2025-12-31,2.977777777777778,417,0
1514,The Phone Company Smart phones 160x160 M26 Gold,The Phone Company,Gold,$95.65 ,$208.00 ,504,Smart phones & PDAs,5,Cell phones,93.0,28.0,19344.0,2025-12-18,3.3214285714285716,759,0
1515,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Gold,$105.77 ,$230.00 ,504,Smart phones & PDAs,5,Cell phones,91.0,33.0,20930.0,2025-12-31,2.757575757575758,715,0
1516,The Phone Company Smart phones 320 x 320 M86 Gold,The Phone Company,Gold,$132.44 ,$288.00 ,504,Smart phones & PDAs,5,Cell phones,90.0,33.0,25920.0,2025-12-01,2.727272727272727,600,0
1517,The Phone Company Smart phones Unlocked M300 Gold,The Phone Company,Gold,$122.78 ,$267.00 ,504,Smart phones & PDAs,5,Cell phones,119.0,31.0,31773.0,2025-11-17,3.838709677419355,487,0
1518,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Gold,$137.96 ,$300.00 ,504,Smart phones & PDAs,5,Cell phones,103.0,36.0,30900.0,2025-12-21,2.861111111111111,506,0
1519,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Gold,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,63.0,24.0,19530.0,2025-12-09,2.625,754,0
1520,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,Black,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,123.0,42.0,34440.0,2025-12-12,2.9285714285714284,437,0
1521,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,Black,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,109.0,40.0,33790.0,2025-12-10,2.725,446,0
1522,The Phone Company PDA Wifi 4.7-inch L290 Black,The Phone Company,Black,$125.90 ,$380.00 ,504,Smart phones & PDAs,5,Cell phones,85.0,28.0,32300.0,2025-10-25,3.0357142857142856,475,0
1523,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Black,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,91.0,32.0,27209.0,2025-11-23,2.84375,572,0
1524,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Black,$151.76 ,$330.00 ,504,Smart phones & PDAs,5,Cell phones,129.0,39.0,42570.0,2025-12-24,3.3076923076923075,334,0
1525,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Black,$133.19 ,$402.00 ,504,Smart phones & PDAs,5,Cell phones,102.0,27.0,41004.0,2025-12-29,3.7777777777777777,352,0
1526,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,The Phone Company,Black,$109.45 ,$238.00 ,504,Smart phones & PDAs,5,Cell phones,102.0,34.0,24276.0,2025-12-14,3.0,627,0
1527,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Black,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,130.0,36.0,34840.0,2025-12-27,3.611111111111111,428,0
1528,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Black,$100.06 ,$302.00 ,504,Smart phones & PDAs,5,Cell phones,103.0,34.0,31106.0,2025-12-25,3.0294117647058822,497,0
1529,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Black,$117.27 ,$255.00 ,504,Smart phones & PDAs,5,Cell phones,97.0,34.0,24735.0,2025-11-26,2.8529411764705883,620,0
1530,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,Black,$122.32 ,$266.00 ,504,Smart phones & PDAs,5,Cell phones,104.0,36.0,27664.0,2025-12-13,2.888888888888889,564,0
1531,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Black,$128.88 ,$389.00 ,504,Smart phones & PDAs,5,Cell phones,88.0,36.0,34232.0,2025-12-24,2.4444444444444446,440,0
1532,The Phone Company PDA Palm 3.5 inch M810 Black,The Phone Company,Black,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,99.0,31.0,27720.0,2025-12-28,3.193548387096774,561,0
1533,The Phone Company PDA Palm 3.7 inch M830 Black,The Phone Company,Black,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,96.0,40.0,28704.0,2025-12-24,2.4,548,0
1534,The Phone Company PDA Palm 4.7 inch L850 Black,The Phone Company,Black,$131.87 ,$398.00 ,504,Smart phones & PDAs,5,Cell phones,66.0,22.0,26268.0,2025-11-29,3.0,592,0
1535,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Black,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,106.0,30.0,28408.0,2025-11-07,3.533333333333333,555,0
1536,The Phone Company PDA GPS Phone 3.7 inch M930 Black,The Phone Company,Black,$137.04 ,$298.00 ,504,Smart phones & PDAs,5,Cell phones,126.0,36.0,37548.0,2025-12-21,3.5,399,0
1537,The Phone Company PDA GPS Phone 4.7 inch L950 Black,The Phone Company,Black,$121.93 ,$368.00 ,504,Smart phones & PDAs,5,Cell phones,114.0,36.0,41952.0,2025-12-17,3.1666666666666665,339,0
1538,The Phone Company PDA Wifi 3.5-inch M200 Silver,The Phone Company,Silver,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,106.0,31.0,29680.0,2025-12-25,3.4193548387096775,527,0
1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,The Phone Company,Silver,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,97.0,35.0,30070.0,2025-12-02,2.7714285714285714,519,0
1540,The Phone Company PDA Wifi 4.7-inch L290 Silver,The Phone Company,Silver,$125.90 ,$380.00 ,504,Smart phones & PDAs,5,Cell phones,98.0,33.0,37240.0,2025-12-17,2.9696969696969697,401,0
1541,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,Silver,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,81.0,29.0,24219.0,2025-12-26,2.793103448275862,629,0
1542,The Phone Company PDA Phone 3.7 inches M340 Silver,The Phone Company,Silver,$151.76 ,$330.00 ,504,Smart phones & PDAs,5,Cell phones,67.0,23.0,22110.0,2025-09-25,2.9130434782608696,692,0
1543,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,Silver,$133.19 ,$402.00 ,504,Smart phones & PDAs,5,Cell phones,101.0,32.0,40602.0,2025-12-27,3.15625,358,0
1544,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,The Phone Company,Silver,$109.45 ,$238.00 ,504,Smart phones & PDAs,5,Cell phones,113.0,30.0,26894.0,2025-12-17,3.7666666666666666,580,0
1545,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Silver,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,105.0,32.0,28140.0,2025-12-19,3.28125,556,0
1546,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,Silver,$100.06 ,$302.00 ,504,Smart phones & PDAs,5,Cell phones,97.0,37.0,29294.0,2025-12-21,2.6216216216216215,536,0
1547,The Phone Company PDA Handheld 3.5 inch M610 Silver,The Phone Company,Silver,$117.27 ,$255.00 ,504,Smart phones & PDAs,5,Cell phones,105.0,32.0,26775.0,2025-12-31,3.28125,582,0
1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,$122.32 ,$266.00 ,504,Smart phones & PDAs,5,Cell phones,109.0,38.0,28994.0,2025-12-25,2.8684210526315788,544,0
1549,The Phone Company PDA Handheld 4.7 inch L650 Silver,The Phone Company,Silver,$128.88 ,$389.00 ,504,Smart phones & PDAs,5,Cell phones,85.0,27.0,33065.0,2025-12-21,3.1481481481481484,461,0
1550,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,Silver,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,110.0,37.0,30800.0,2025-12-17,2.972972972972973,507,0
1551,The Phone Company PDA Palm 3.7 inch M830 Silver,The Phone Company,Silver,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,76.0,25.0,22724.0,2025-11-30,3.04,665,0
1552,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Silver,$131.87 ,$398.00 ,504,Smart phones & PDAs,5,Cell phones,105.0,33.0,41790.0,2025-12-15,3.1818181818181817,343,0
1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,Silver,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,63.0,28.0,16884.0,2025-12-18,2.25,832,0
1554,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,Silver,$137.04 ,$298.00 ,504,Smart phones & PDAs,5,Cell phones,110.0,36.0,32780.0,2025-12-29,3.0555555555555554,468,0
1555,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,Silver,$121.93 ,$368.00 ,504,Smart phones & PDAs,5,Cell phones,110.0,36.0,40480.0,2025-12-16,3.0555555555555554,359,0
1556,The Phone Company PDA Wifi 3.5-inch M200 White,The Phone Company,White,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,135.0,36.0,37800.0,2025-11-29,3.75,394,0
1557,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,White,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,108.0,34.0,33480.0,2025-11-11,3.176470588235294,455,0
1558,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,White,$125.90 ,$380.00 ,504,Smart phones & PDAs,5,Cell phones,117.0,40.0,44460.0,2025-12-22,2.925,306,0
1559,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,White,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,86.0,30.0,25714.0,2025-12-19,2.8666666666666667,606,0
1560,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,White,$151.76 ,$330.00 ,504,Smart phones & PDAs,5,Cell phones,74.0,26.0,24420.0,2025-12-12,2.8461538461538463,626,0
1561,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,White,$133.19 ,$402.00 ,504,Smart phones & PDAs,5,Cell phones,98.0,36.0,39396.0,2025-12-05,2.7222222222222223,376,0
1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,White,$109.45 ,$238.00 ,504,Smart phones & PDAs,5,Cell phones,82.0,27.0,19516.0,2025-12-13,3.037037037037037,755,0
1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,125.0,37.0,33500.0,2025-12-13,3.3783783783783785,454,0
1564,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,White,$100.06 ,$302.00 ,504,Smart phones & PDAs,5,Cell phones,89.0,31.0,26878.0,2025-12-27,2.870967741935484,581,0
1565,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,White,$117.27 ,$255.00 ,504,Smart phones & PDAs,5,Cell phones,102.0,37.0,26010.0,2025-12-31,2.7567567567567566,598,0
1566,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,White,$122.32 ,$266.00 ,504,Smart phones & PDAs,5,Cell phones,97.0,32.0,25802.0,2025-12-03,3.03125,605,0
1567,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,White,$128.88 ,$389.00 ,504,Smart phones & PDAs,5,Cell phones,102.0,27.0,39678.0,2025-12-09,3.7777777777777777,372,0
1568,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,White,$128.76 ,$280.00 ,504,Smart phones & PDAs,5,Cell phones,64.0,25.0,17920.0,2025-11-10,2.56,802,0
1569,The Phone Company PDA Palm 3.7 inch M830 White,The Phone Company,White,$137.50 ,$299.00 ,504,Smart phones & PDAs,5,Cell phones,117.0,36.0,34983.0,2025-11-12,3.25,424,0
1570,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,White,$131.87 ,$398.00 ,504,Smart phones & PDAs,5,Cell phones,81.0,31.0,32238.0,2025-12-20,2.6129032258064515,477,0
1571,SV DVD Player M100 Black,Southridge Video,Black,$26.21 ,$56.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",334.0,103.0,19034.66,2025-12-31,3.2427184466019416,769,0
1572,SV DVD Player M110 Silver,Southridge Video,Silver,$26.67 ,$57.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",306.0,101.0,17744.94,2025-12-31,3.0297029702970297,809,0
1573,SV DVD Player M120 White,Southridge Video,White,$27.13 ,$58.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",404.0,116.0,23831.96,2025-12-29,3.4827586206896552,642,0
1574,SV DVD Player M130 Grey,Southridge Video,Grey,$27.59 ,$59.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",259.0,94.0,15537.41,2025-12-21,2.75531914893617,875,0
1575,SV DVD Player M140 Gold,Southridge Video,Gold,$28.05 ,$60.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",275.0,91.0,16772.25,2025-12-23,3.021978021978022,837,0
1576,SV DVD Movies E100 Yellow,Southridge Video,Yellow,$6.62 ,$12.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",292.0,99.0,3793.08,2025-12-29,2.9494949494949494,1736,0
1577,SV DVD Recorder L200 Black,Southridge Video,Black,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",290.0,87.0,63510.0,2025-12-28,3.3333333333333335,190,1
1578,SV DVD Recorder L210 Silver,Southridge Video,Silver,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",372.0,118.0,81468.0,2025-12-28,3.152542372881356,132,1
1579,SV DVD Recorder L220 White,Southridge Video,White,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",296.0,91.0,64824.0,2025-11-29,3.2527472527472527,182,1
1580,SV DVD Recorder L230 Grey,Southridge Video,Grey,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",295.0,105.0,64605.0,2025-12-31,2.8095238095238093,184,1
1581,SV DVD Recorder L240 Gold,Southridge Video,Gold,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",355.0,108.0,77745.0,2025-12-28,3.287037037037037,143,1
1582,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",276.0,99.0,4965.24,2025-12-23,2.787878787878788,1549,0
1583,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,$6.39 ,$13.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",325.0,105.0,4514.25,2025-12-20,3.0952380952380953,1612,0
1584,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,$5.09 ,$9.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",291.0,89.0,2907.09,2025-12-03,3.269662921348315,1852,0
1585,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,$7.58 ,$22.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",305.0,96.0,6981.45,2025-12-28,3.1770833333333335,1335,0
1586,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,$5.82 ,$12.66 ,602,Movie DVD,6,"Music, Movies and Audio Books",370.0,113.0,4684.2,2025-12-27,3.274336283185841,1588,0
1587,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",279.0,90.0,5019.21,2025-12-31,3.1,1546,0
1588,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,$6.39 ,$13.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",301.0,98.0,4180.89,2025-12-22,3.0714285714285716,1671,0
1589,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,$5.09 ,$9.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",322.0,95.0,3216.78,2025-12-31,3.389473684210526,1817,0
1590,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,$7.58 ,$22.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",310.0,93.0,7095.900000000001,2025-12-31,3.3333333333333335,1326,0
1591,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,$5.82 ,$12.66 ,602,Movie DVD,6,"Music, Movies and Audio Books",326.0,96.0,4127.16,2025-12-17,3.3958333333333335,1678,0
1592,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Red,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",276.0,94.0,4965.24,2025-12-28,2.9361702127659575,1549,0
1593,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,$6.39 ,$13.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",328.0,108.0,4555.92,2025-12-05,3.037037037037037,1605,0
1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,$9.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",348.0,111.0,3476.52,2025-12-31,3.135135135135135,1776,0
1595,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,$7.58 ,$22.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",277.0,95.0,6340.530000000001,2025-12-23,2.9157894736842107,1402,0
1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,$5.82 ,$12.66 ,602,Movie DVD,6,"Music, Movies and Audio Books",368.0,114.0,4658.88,2025-12-26,3.2280701754385963,1593,0
1597,SV DVD External DVD Burner M200 Black,Southridge Video,Black,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",384.0,119.0,22225.920000000002,2025-12-29,3.226890756302521,684,0
1598,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",277.0,87.0,16032.76,2025-12-30,3.1839080459770117,857,0
1599,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",297.0,102.0,17190.36,2025-12-27,2.911764705882353,823,0
1600,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,$26.62 ,$57.88 ,602,Movie DVD,6,"Music, Movies and Audio Books",284.0,101.0,16437.920000000002,2025-12-04,2.8118811881188117,845,0
1601,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,$73.57 ,$159.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",317.0,103.0,50716.83,2025-12-30,3.0776699029126213,260,0
1602,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,$82.77 ,$179.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",336.0,109.0,60476.64,2025-12-29,3.0825688073394497,204,1
